case_id,source_layer,source_layer_name,source_id,parent_type,type_name,street_address,city_name,created_at,last_action_at,closed_at,status_desc,comments,department,division,dept_div,dept_div_id,category_zh,status_zh,keywords_zh,retrieval_text_zh,raw_text_en,dataset_split
br311-1-740737,1,Closed Status,740737,BUILDING CODE/ZONING VIOLATIONS,BUILDING CODE VIOLATIONS,2142 RUE BEAUREGARD,BATON ROUGE,2021-07-01T15:35:00+00:00,2023-07-05T16:33:00+00:00,2023-07-05 11:33,CLOSED,"I AM WRITING TO YOU IN HOPES OF GETTING ASSISTANCE IN RESOLVING LONGSTANDING FLOODING ISSUES ON MY PROPERTY (8204 OLD HAMMOND HWY. AND 8212 OLD HAMMOND HWY.) CAUSED BY CONSTRUCTION OF A LARGE SCALE RESIDENTIAL ADDITION LOCATED AT 2132 RUE BEAUREGARD, (LOT 6-A OF BEAUREGARD PLACE)., AND TO LOT 8-A, 2142 RUE BEAUREGARD LANE",DEVELOPMENT,PERMITS & INSPECTIONS,DOD - PERMITS & INSPECTIONS,67,建筑规范与分区违规,已关闭,建筑规范、分区、违规建筑,事项类别：建筑规范与分区违规；关键词：建筑规范、分区、违规建筑；事项状态：已关闭,"BUILDING CODE/ZONING VIOLATIONS BUILDING CODE VIOLATIONS I AM WRITING TO YOU IN HOPES OF GETTING ASSISTANCE IN RESOLVING LONGSTANDING FLOODING ISSUES ON MY PROPERTY (8204 OLD HAMMOND HWY. AND 8212 OLD HAMMOND HWY.) CAUSED BY CONSTRUCTION OF A LARGE SCALE RESIDENTIAL ADDITION LOCATED AT 2132 RUE BEAUREGARD, (LOT 6-A OF BEAUREGARD PLACE)., AND TO LOT 8-A, 2142 RUE BEAUREGARD LANE DEVELOPMENT PERMITS & INSPECTIONS",retrieval
br311-1-740740,1,Closed Status,740740,GARBAGE,DAMAGED GARBAGE CART,1601 FAIRMONT ST,BATON ROUGE,2021-07-01T15:37:00+00:00,2021-07-09T16:19:00+00:00,2021-07-09 11:19,CLOSED,CALLER STATED THAT THE LID IS MISSING OFF OF THE CART AND NEED TO BE REPLACED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART CALLER STATED THAT THE LID IS MISSING OFF OF THE CART AND NEED TO BE REPLACED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-74075,1,Closed Status,74075,GARBAGE,MISSED HANDPILE SERVICE,6049 SAINT GERARD AVE,BATON ROUGE,2013-10-01T21:50:00+00:00,2013-10-02T08:20:00+00:00,2013-10-02 03:20,CLOSED,MISSED HAND PILE PICK UP ON TODAY (TUES)   BAGS OF TRASH,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE MISSED HAND PILE PICK UP ON TODAY (TUES)   BAGS OF TRASH ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740766,1,Closed Status,740766,GARBAGE,DAMAGED GARBAGE CART,5934 RIVERBEND LAKES DR,BATON ROUGE,2021-07-01T16:01:00+00:00,2021-07-07T20:57:00+00:00,2021-07-07 15:57,CLOSED,"CALLER 96 GAL CART HAS A HOLE IN THE BOTTOM..., GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE DAMAGED GARBAGE CART CALLER 96 GAL CART HAS A HOLE IN THE BOTTOM..., GAVE ID# ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-740856,1,Closed Status,740856,GARBAGE,MISSED HANDPILE SERVICE,19144 PINNACLE AVE,BATON ROUGE,2021-07-01T17:56:00+00:00,2021-07-01T19:17:00+00:00,2021-07-01 14:17,CLOSED,BAGS OF YARD WASTE MISSED TWO WEEKS (WED 6/30),ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE BAGS OF YARD WASTE MISSED TWO WEEKS (WED 6/30) ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740865,1,Closed Status,740865,GARBAGE,MISSED HANDPILE SERVICE,6633 SUMRALL DR,BATON ROUGE,2021-07-01T18:08:00+00:00,2021-07-07T20:02:00+00:00,2021-07-07 15:02,CLOSED,"CALLER TRASH WAS MISSED FOR TWO WEEKS ON A (WED) THERE IS SOME BAGS AND LIMBS OUT..., GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE MISSED HANDPILE SERVICE CALLER TRASH WAS MISSED FOR TWO WEEKS ON A (WED) THERE IS SOME BAGS AND LIMBS OUT..., GAVE ID# ENVIRONMENTAL SERVICES SANITATION",validation
br311-1-740869,1,Closed Status,740869,STREET/TRAFFIC ISSUES,MAJOR SIGNAL ISSUE,SHERWOOD FOREST BLVD,BATON ROUGE,2021-07-01T18:11:00+00:00,2021-07-07T14:48:00+00:00,2021-07-07 09:48,CLOSED,TRAFFIC SIGNALS OUT AT SHERWOOD FORREST BLVD AT S HARRELS FERRY COMING OFF INTERSTATE...TRAFFIC BACKING UP,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES MAJOR SIGNAL ISSUE TRAFFIC SIGNALS OUT AT SHERWOOD FORREST BLVD AT S HARRELS FERRY COMING OFF INTERSTATE...TRAFFIC BACKING UP TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,retrieval
br311-1-740940,1,Closed Status,740940,STREET/TRAFFIC ISSUES,STREET LIGHT OUTAGE OR DAMAGE,GLENHAVEN AVE,BATON ROUGE,2021-07-01T20:02:00+00:00,2021-07-07T16:02:00+00:00,2021-07-07 11:02,CLOSED,STREET LIGHT OUT AT GLENHAVEN AVE AND SYLVAN DR,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES STREET LIGHT OUTAGE OR DAMAGE STREET LIGHT OUT AT GLENHAVEN AVE AND SYLVAN DR TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,retrieval
br311-1-740952,1,Closed Status,740952,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),4144 PRESCOTT RD,BATON ROUGE,2021-07-01T20:15:00+00:00,2021-07-01T21:40:00+00:00,2021-07-01 16:40,CLOSED,ENTIRE STREET CARTS MISSED (TUES 6/29)...CALLER STATED PICK UP IS ONLY BEING DONE ONCE PER WEEK,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) ENTIRE STREET CARTS MISSED (TUES 6/29)...CALLER STATED PICK UP IS ONLY BEING DONE ONCE PER WEEK ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740960,1,Closed Status,740960,GARBAGE,MISSED WHITE GOODS SERVICE/TIRES,9120 HOMESTEAD DR,BATON ROUGE,2021-07-01T20:25:00+00:00,2021-07-02T12:38:00+00:00,2021-07-02 07:38,CLOSED,WHITE GOOD MISSED TODAY (THURS 7/1)...WASHER & DRYER,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WHITE GOODS SERVICE/TIRES WHITE GOOD MISSED TODAY (THURS 7/1)...WASHER & DRYER ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740963,1,Closed Status,740963,STREET/TRAFFIC ISSUES,REQUEST TRAFFIC CALMING STUDY,CHESTNUT ST,BATON ROUGE,2021-07-01T20:28:00+00:00,2021-07-20T18:39:00+00:00,2021-07-20 13:39,CLOSED,CALLER IS REQUESTING SPEED BUMPS ON CHESTNUT ST.CALLER STATES CARS ARE SPEEDING AT 60 MPH DOWN STREET.,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES REQUEST TRAFFIC CALMING STUDY CALLER IS REQUESTING SPEED BUMPS ON CHESTNUT ST.CALLER STATES CARS ARE SPEEDING AT 60 MPH DOWN STREET. TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,retrieval
br311-1-74116,1,Closed Status,74116,GARBAGE,DAMAGED GARBAGE CART,1643 GWEN DR,BATON ROUGE,2013-10-02T14:41:00+00:00,2013-10-14T09:36:00+00:00,2013-10-14 04:36,CLOSED,DAMAGED CART  96GAL,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART DAMAGED CART  96GAL ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741199,1,Closed Status,741199,GARBAGE,MISSED DEAD ANIMAL PICK-UP,2875 MILLERVILLE RD,BATON ROUGE,2021-07-02T15:30:00+00:00,2021-07-05T14:55:00+00:00,2021-07-05 09:55,CLOSED,REQUEST REMOVE A DEAD ANIMAL FROM THE STREET IN FRONT OF 2875 MILLERVILLE RD,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED DEAD ANIMAL PICK-UP REQUEST REMOVE A DEAD ANIMAL FROM THE STREET IN FRONT OF 2875 MILLERVILLE RD ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741318,1,Closed Status,741318,GARBAGE,SAME DAY SERVICE STATUS,1788 PORT DR,BATON ROUGE,2021-07-02T18:09:00+00:00,2021-07-03T05:59:00+00:00,2021-07-03 00:59,CLOSED,96 GAL CART WAS MISSED ON FRI (7--2-21) BEEN MISSED OVER A WEEK APT 1,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS 96 GAL CART WAS MISSED ON FRI (7--2-21) BEEN MISSED OVER A WEEK APT 1 ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741372,1,Closed Status,741372,GARBAGE,NEW RESIDENT REQUEST FOR GARBAGE CART,1560 LILA AVE,BATON ROUGE,2021-07-02T19:20:00+00:00,2021-07-08T14:27:00+00:00,2021-07-08 09:27,CLOSED,NEW ACCT: 010119433003718,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE NEW RESIDENT REQUEST FOR GARBAGE CART NEW ACCT: 010119433003718 ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741385,1,Closed Status,741385,ROAD MAINTENANCE ISSUES,POTHOLE,S FLANNERY RD,BATON ROUGE,2021-07-02T19:47:00+00:00,2022-09-22T11:27:00+00:00,2022-09-22 06:27,CLOSED,CALLER IS REQUESTING POTHOLE TO BE FILLED ON S FLANNERY RD NEAR RAIL ROAD TRACK ON RIGHT SIDE OF ROAD.  FRONT PASSENGER TIRE BUSTED,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,已关闭,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：已关闭,ROAD MAINTENANCE ISSUES POTHOLE CALLER IS REQUESTING POTHOLE TO BE FILLED ON S FLANNERY RD NEAR RAIL ROAD TRACK ON RIGHT SIDE OF ROAD.  FRONT PASSENGER TIRE BUSTED MAINTENANCE STREET MAINTENANCE,retrieval
br311-1-74140,1,Closed Status,74140,SEWER/WASTEWATER,INSIDE RESIDENTIAL BACKUP,5850 HARTFORD AVE,BATON ROUGE,2013-10-02T15:55:00+00:00,2021-08-21T01:43:00+00:00,2021-08-20 20:43,CLOSED,BACK UP. H/O SAID THAT HE HAS HIS 4  C/O INSTALLED AS HE WAS INSTRUCTED TO DO SO.,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER INSIDE RESIDENTIAL BACKUP BACK UP. H/O SAID THAT HE HAS HIS 4  C/O INSTALLED AS HE WAS INSTRUCTED TO DO SO. ENVIRONMENTAL SERVICES WW OPERATIONS,validation
br311-1-741488,1,Closed Status,741488,STREET/TRAFFIC ISSUES,REQUEST TRAFFIC CALMING STUDY,17215 STRAIN RD,BATON ROUGE,2021-07-03T01:53:00+00:00,2021-07-13T17:46:00+00:00,2021-07-13 12:46,CLOSED,CONSTANT SPEEDING. WONDER IF A STUDY COULD BE DONE TO ADD SPEED BUMPS DOWN THE ROAD? SOMEONE IS GOING TO GET HURT.,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES REQUEST TRAFFIC CALMING STUDY CONSTANT SPEEDING. WONDER IF A STUDY COULD BE DONE TO ADD SPEED BUMPS DOWN THE ROAD? SOMEONE IS GOING TO GET HURT. TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,validation
br311-1-741496,1,Closed Status,741496,GARBAGE,SAME DAY SERVICE STATUS,14942 W BEAVER DR,PRIDE,2021-07-03T13:44:00+00:00,2021-07-04T05:59:00+00:00,2021-07-04 00:59,CLOSED,ONLY ONE SIDE OF THE STREET CARTS WAS SERVICED TODAY (SAT 7/3),ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS ONLY ONE SIDE OF THE STREET CARTS WAS SERVICED TODAY (SAT 7/3) ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741526,1,Closed Status,741526,GARBAGE,DAMAGED GARBAGE CART,6237 INGRAM DR,BATON ROUGE,2021-07-03T17:16:00+00:00,2021-07-09T16:37:00+00:00,2021-07-09 11:37,CLOSED,GARBAGE CAN TOP HANGING ON. LID ROD BROKEN. NEED CAN REPLACED.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART GARBAGE CAN TOP HANGING ON. LID ROD BROKEN. NEED CAN REPLACED. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741766,1,Closed Status,741766,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE VEGETATION IN A DITCH,1025 S ALAMEDA DR,BATON ROUGE,2021-07-06T12:34:00+00:00,2021-08-28T22:26:00+00:00,2021-08-28 17:26,CLOSED,"CALLER IS REQUESTING THAT THE CANAL BE CUT RUNNING BEHIND HER HOME BE CUT ...., GAVE ID#",MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE VEGETATION IN A DITCH CALLER IS REQUESTING THAT THE CANAL BE CUT RUNNING BEHIND HER HOME BE CUT ...., GAVE ID# MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-741791,1,Closed Status,741791,GARBAGE,MISSED HANDPILE SERVICE,13435 SUNSHINE RD,BATON ROUGE,2021-07-06T13:10:00+00:00,2021-07-07T20:17:00+00:00,2021-07-07 15:17,CLOSED,LARGE PILE OF WOOD DEBRIS MISSED (WED 6/30),ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE LARGE PILE OF WOOD DEBRIS MISSED (WED 6/30) ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-74183,1,Closed Status,74183,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE VEGETATION IN A DITCH,1928 N 3RD ST,BATON ROUGE,2013-10-02T19:01:00+00:00,2016-12-21T15:50:00+00:00,2016-12-21 09:50,CLOSED,CALLER IS REQUESTING THAT THE DITCH BE CLEANED OUT ON THE WEST SIDE OF THE ROAD.,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE VEGETATION IN A DITCH CALLER IS REQUESTING THAT THE DITCH BE CLEANED OUT ON THE WEST SIDE OF THE ROAD. MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-741854,1,Closed Status,741854,GARBAGE,DAMAGED GARBAGE CART,17816 SPRING CREEK DR,BATON ROUGE,2021-07-06T14:15:00+00:00,2021-07-13T20:18:00+00:00,2021-07-13 15:18,CLOSED,CALLER STATED THAT THE LID IS DAMAGED ON THE CART AND NEED TO BE REPLACED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART CALLER STATED THAT THE LID IS DAMAGED ON THE CART AND NEED TO BE REPLACED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741942,1,Closed Status,741942,GARBAGE,MISSED HANDPILE SERVICE,17611 SILVER FOX CT,BATON ROUGE,2021-07-06T15:19:00+00:00,2021-07-08T21:12:00+00:00,2021-07-08 16:12,CLOSED,LARGE PILE OF HOUSEHOLD ITEMS MISSED (THURS 7/1),ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE LARGE PILE OF HOUSEHOLD ITEMS MISSED (THURS 7/1) ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-741996,1,Closed Status,741996,GARBAGE,MISSED WOODY WASTE SERVICE,8459 BARNETT DR,BATON ROUGE,2021-07-06T15:54:00+00:00,2021-07-08T20:37:00+00:00,2021-07-08 15:37,CLOSED,"CALLER STATED THAT SHE HAVE SOME (TREE LIMBS) THAT HAVE BEEN OUT THERE SINCE MAY 17, 2021.  THE SYSTEM CLOSED OUT (ID NUMBER 739473).  GAVE CALLER ID NUMBER.",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE MISSED WOODY WASTE SERVICE CALLER STATED THAT SHE HAVE SOME (TREE LIMBS) THAT HAVE BEEN OUT THERE SINCE MAY 17, 2021.  THE SYSTEM CLOSED OUT (ID NUMBER 739473).  GAVE CALLER ID NUMBER. ENVIRONMENTAL SERVICES SANITATION",test
br311-1-742028,1,Closed Status,742028,GARBAGE,MISSED WOODY WASTE SERVICE,1923 OLD CARRIAGE LN,BATON ROUGE,2021-07-06T16:21:00+00:00,2021-07-08T15:19:00+00:00,2021-07-08 10:19,CLOSED,THIS LARGE WOODY WASTE TRASH PILE HAS BEEN OUT FRONT FOR OVER A MONTH.  PLEASE PICK UP AS SOON AS POSSIBLE.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE THIS LARGE WOODY WASTE TRASH PILE HAS BEEN OUT FRONT FOR OVER A MONTH.  PLEASE PICK UP AS SOON AS POSSIBLE. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-742031,1,Closed Status,742031,"DRAINAGE, EROSION, FLOODING OR HOLES",CATCH BASIN CLEANING NEEDED,13511 HOLLYRIDGE AVE,BATON ROUGE,2021-07-06T16:25:00+00:00,2022-09-14T19:39:00+00:00,2022-09-14 14:39,CLOSED,STORM DRAINS AT WESTRIDGE AND HOLLYRIDGE NEED TO BE CLEANED OUT. DURING THE LAST RAIN EVENT THE WATER FLOODED THE STREET AND DID NOT FLOW WAY PROPERLY.,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES CATCH BASIN CLEANING NEEDED STORM DRAINS AT WESTRIDGE AND HOLLYRIDGE NEED TO BE CLEANED OUT. DURING THE LAST RAIN EVENT THE WATER FLOODED THE STREET AND DID NOT FLOW WAY PROPERLY. MAINTENANCE DRAINAGE MAINTENANCE",validation
br311-1-742041,1,Closed Status,742041,GARBAGE,DAMAGED GARBAGE CART,5616 ROUND FOREST DR,BATON ROUGE,2021-07-06T16:29:00+00:00,2021-07-14T17:42:00+00:00,2021-07-14 12:42,CLOSED,"CALLER 96 GAL CART THE LID IS CRACKED ..., GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE DAMAGED GARBAGE CART CALLER 96 GAL CART THE LID IS CRACKED ..., GAVE ID# ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-742066,1,Closed Status,742066,GARBAGE,MISSED HANDPILE SERVICE,1765 DENVER DR,BATON ROUGE,2021-07-06T17:04:00+00:00,2021-07-08T21:14:00+00:00,2021-07-08 16:14,CLOSED,SMALL PILE OF TREE LIMBS MISSED FOR JUST OVER 3 WEEKS (THURS 7/1),ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE SMALL PILE OF TREE LIMBS MISSED FOR JUST OVER 3 WEEKS (THURS 7/1) ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-742145,1,Closed Status,742145,GARBAGE,MISSED HANDPILE SERVICE,4956 AUTUMN BROOK DR,BATON ROUGE,2021-07-06T18:20:00+00:00,2021-07-12T16:40:00+00:00,2021-07-12 11:40,CLOSED,ENTIRE STREET BULK TRASH WAS MISSED ON MON (7-5-21,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE ENTIRE STREET BULK TRASH WAS MISSED ON MON (7-5-21 ENVIRONMENTAL SERVICES SANITATION,test
br311-1-742149,1,Closed Status,742149,GARBAGE,SAME DAY SERVICE STATUS,3824 OSWEGO ST,BATON ROUGE,2021-07-06T18:24:00+00:00,2021-07-07T06:00:00+00:00,2021-07-07 01:00,CLOSED,CALLER STATED THAT HER CART IS CONSTANTLY BEING MISSED AT LEAST TWICE A MONTH. CALLER STATED THAT HER CART WAS MISSED TODAY TUESDAY 7/6/21 AND NEED TO BE SERVICED.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS CALLER STATED THAT HER CART IS CONSTANTLY BEING MISSED AT LEAST TWICE A MONTH. CALLER STATED THAT HER CART WAS MISSED TODAY TUESDAY 7/6/21 AND NEED TO BE SERVICED. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-742155,1,Closed Status,742155,STREET/TRAFFIC ISSUES,REQUEST TRAFFIC CALMING STUDY,5576 GUICE DR,BATON ROUGE,2021-07-06T18:29:00+00:00,2021-07-21T19:10:00+00:00,2021-07-21 14:10,CLOSED,"CALLER IS REQUESTING FOR SPEED BUMPS TO BE PLACED IN FRONT OF HER PROPERTY. CALLER STATED THAT SHE LIVES ON A DEAD END AND THE SPEED LIMIT IS 35, BUT PEOPLE ARE CONSTANTLY SPEEDING DOWN HER STREET WHILE HER CHILDREN ARE OUTSIDE PLAYING.",TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,"STREET/TRAFFIC ISSUES REQUEST TRAFFIC CALMING STUDY CALLER IS REQUESTING FOR SPEED BUMPS TO BE PLACED IN FRONT OF HER PROPERTY. CALLER STATED THAT SHE LIVES ON A DEAD END AND THE SPEED LIMIT IS 35, BUT PEOPLE ARE CONSTANTLY SPEEDING DOWN HER STREET WHILE HER CHILDREN ARE OUTSIDE PLAYING. TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING",retrieval
